idx,task,platform,ui_type,group,application,pred_x_orig,pred_y_orig,gt_bbox,hit,failed_parse
777,Symmetry,windows,icon,CAD,inventor,421.8181818181818,257.14285714285717,"[814, 95, 842, 122]",False,False
778,open the english templates folder,windows,text,CAD,inventor,226.4935064935065,263.57142857142856,"[619, 319, 683, 338]",False,False
779,Select Wireframe,windows,text,CAD,inventor,2125.714285714286,231.42857142857142,"[185, 283, 385, 317]",False,False
780,Clear style,windows,text,CAD,inventor,,,"[247, 97, 302, 118]",False,True
781,minimize the child window,windows,icon,CAD,inventor,3842.0779220779223,49.285714285714285,"[1866, 145, 1879, 163]",False,False
782,Basic View,windows,text,CAD,inventor,41.55844155844156,75.0,"[0, 48, 54, 119]",True,False
783,Complete the sketch.,windows,text,CAD,inventor,1458.7012987012988,739.2857142857143,"[1014, 48, 1076, 107]",False,False
784,macros,windows,text,CAD,inventor,627.5324675324675,85.71428571428571,"[530, 48, 566, 71]",False,False
785,Mark dimensions,windows,text,CAD,inventor,2269.090909090909,767.1428571428571,"[693, 47, 734, 122]",False,False
786,Stress Analysis,windows,text,CAD,inventor,2576.6233766233768,210.0,"[2, 47, 52, 104]",False,False
787,Assembly Constraints,windows,text,CAD,inventor,,,"[213, 49, 250, 102]",False,True
788,Input stretch length,windows,text,CAD,inventor,664.9350649350649,246.42857142857142,"[711, 246, 819, 264]",False,False
789,confirm,windows,text,CAD,inventor,640.0,720.0,"[603, 705, 681, 728]",True,False
790,close the model tab on the left,windows,text,CAD,inventor,47.79220779220779,167.14285714285714,"[29, 137, 48, 162]",False,False
791,Symmetry Constraint,windows,icon,CAD,inventor,893.5064935064935,550.7142857142857,"[771, 97, 796, 118]",False,False
792,rotation,windows,text,CAD,inventor,3414.025974025974,167.14285714285714,"[114, 48, 151, 119]",False,False
793,Paste,windows,text,CAD,inventor,635.8441558441558,1060.7142857142858,"[704, 47, 759, 113]",False,False
794,switch to SAE6000-50.ipt,windows,text,CAD,inventor,486.23376623376623,231.42857142857142,"[1009, 991, 1113, 1014]",False,False
795,Half sectional view,windows,text,CAD,inventor,640.0,207.85714285714286,"[566, 138, 670, 177]",False,False
796,ipart options,windows,text,CAD,inventor,421.8181818181818,653.5714285714286,"[720, 634, 826, 654]",False,False
797,Project geometric primitives.,windows,text,CAD,inventor,,,"[367, 122, 516, 157]",False,True
798,Create New,windows,icon,CAD,inventor,2262.8571428571427,139.28571428571428,"[24, 1, 54, 19]",False,False
799,locate iPart featues,windows,text,CAD,inventor,581.8181818181819,220.71428571428572,"[945, 202, 1003, 218]",False,False
800,Draw the construction line.,windows,icon,CAD,inventor,1122.077922077922,510.0,"[936, 51, 961, 72]",False,False
801,Fillet,windows,text,CAD,inventor,,,"[399, 47, 433, 108]",False,True
802,Draw a rectangle,windows,text,CAD,inventor,837.4025974025974,610.7142857142857,"[241, 48, 291, 119]",False,False
803,Leader Text,windows,text,CAD,inventor,421.8181818181818,396.42857142857144,"[341, 49, 408, 108]",False,False
804,Draw a curve.,windows,text,CAD,inventor,893.5064935064935,638.5714285714286,"[156, 49, 195, 111]",False,False
805,Create Plan,windows,text,CAD,inventor,,,"[0, 50, 35, 116]",False,True
806,Save,windows,icon,CAD,inventor,3470.12987012987,105.0,"[88, 0, 118, 23]",False,False
807,Draw a circle,windows,text,CAD,inventor,2593.246753246753,150.0,"[156, 49, 195, 124]",False,False
808,3D Printing,windows,text,CAD,inventor,432.2077922077922,98.57142857142857,"[392, 49, 438, 104]",True,False
809,Array,windows,text,CAD,inventor,1367.2727272727273,850.7142857142857,"[358, 49, 415, 72]",False,False
810,redo to a specific history point,windows,icon,CAD,inventor,270.12987012987014,632.1428571428571,"[135, -1, 151, 19]",False,False
811,export the object,windows,text,CAD,inventor,421.8181818181818,96.42857142857143,"[869, 69, 945, 95]",False,False
812,Copy,windows,text,CAD,inventor,642.077922077922,90.0,"[620, 46, 666, 107]",True,False
813,Complete the sketch.,windows,text,CAD,inventor,837.4025974025974,632.1428571428571,"[974, 46, 1040, 116]",False,False
814,Place constraint,windows,icon,CAD,inventor,,,"[550, 218, 578, 244]",False,True
815,Full screen,windows,text,CAD,inventor,,,"[709, 47, 766, 104]",False,True
816,Rebuild all,windows,text,CAD,inventor,627.5324675324675,105.0,"[45, 45, 126, 75]",False,False
817,manage parameters,windows,text,CAD,inventor,226.4935064935065,154.28571428571428,"[454, 47, 493, 106]",False,False
818,Front view,windows,text,CAD,inventor,837.4025974025974,552.8571428571429,"[1147, 97, 1211, 122]",False,False
819,Create a 2D sketch,windows,text,CAD,inventor,,,"[0, 46, 74, 125]",False,True
820,Refresh the file explorer.,macos,icon,Dev,vscode,432.2077922077922,203.75510204081633,"[473, 183, 503, 219]",False,False
821,The font size is too small. I want to make it bigger.,macos,text,Dev,vscode,1209.3506493506493,560.3265306122449,"[959, 549, 1244, 582]",True,False
822,Set VSCode theme.,macos,text,Dev,vscode,120.51948051948052,1576.9795918367347,"[70, 1565, 331, 1587]",True,False
823,Open a terminal in vscode.,macos,text,Dev,vscode,392.72727272727275,29.714285714285715,"[394, 67, 654, 90]",False,False
824,Publish this folder to Github.,macos,text,Dev,vscode,278.4415584415584,604.8979591836735,"[99, 584, 445, 629]",True,False
825,Delete the jupyter block which runs the st_ollama.py code.,macos,icon,Dev,vscode,1807.7922077922078,498.7755102040816,"[2494, 703, 2511, 723]",False,False
826,Open the readme file of the datasets.,macos,text,Dev,vscode,103.8961038961039,309.8775510204082,"[50, 396, 324, 413]",False,False
827,Open the requirements file of the videoautobench project.,macos,text,Dev,vscode,214.02597402597402,902.0408163265306,"[106, 794, 321, 825]",False,False
828,Open the 5-shot prompting with COT file.,macos,text,Dev,vscode,1433.7662337662337,600.6530612244898,"[1447, 675, 1790, 709]",False,False
829,Open the paper of ParEval.,macos,text,Dev,vscode,1502.3376623376623,216.48979591836735,"[1550, 204, 1665, 225]",False,False
830,Add a breakpoint in line 372 of the evaluator.py file.,macos,icon,Dev,vscode,2281.5584415584417,967.8367346938776,"[1491, 712, 1508, 728]",False,False
831,Change warmup steps.,macos,text,Dev,vscode,837.4025974025974,789.5510204081633,"[690, 792, 736, 810]",False,False
832,Close the videoautobench's latest json file.,macos,icon,Dev,vscode,1460.7792207792209,89.14285714285714,"[1609, 146, 1623, 159]",False,False
833,Open the ParEval Learderboard.,macos,text,Dev,vscode,2036.3636363636363,261.0612244897959,"[2228, 321, 2367, 337]",False,False
834,"Replace ""cat"" with ""dog"" in all files.",macos,icon,Dev,vscode,124.67532467532467,195.26530612244898,"[1081, 225, 1107, 249]",False,False
835,Check the github copilot settings.,macos,text,Dev,vscode,226.4935064935065,1245.8775510204082,"[185, 1226, 348, 1257]",True,False
836,Preview the markdown file.,macos,icon,Dev,vscode,1329.8701298701299,82.77551020408163,"[2476, 104, 2496, 124]",False,False
837,Get the paper of MMCode.,macos,text,Dev,vscode,2269.090909090909,91.26530612244898,"[2009, 291, 2053, 317]",False,False
838,Switch the python interpreter to 3.9.13,macos,text,Dev,vscode,1263.3766233766235,301.38775510204084,"[766, 336, 1794, 366]",False,False
839,Expand the range of the docstrings of the load_data function.,macos,icon,Dev,vscode,477.9220779220779,604.8979591836735,"[549, 441, 569, 466]",False,False
840,Open the prompts.tar anyway.,macos,text,Dev,vscode,2015.5844155844156,1337.142857142857,"[1964, 1326, 2075, 1354]",True,False
841,Download the LiveCodeBench's data.,macos,text,Dev,vscode,1325.7142857142858,435.1020408163265,"[1999, 362, 2046, 388]",False,False
842,Install the markdownlint extension.,macos,text,Dev,vscode,170.3896103896104,1430.530612244898,"[274, 1349, 351, 1381]",False,False
843,Close the empty vscode.,macos,icon,Dev,vscode,837.4025974025974,626.1224489795918,"[428, 280, 447, 299]",False,False
844,Install the github copilot extension.,macos,text,Dev,vscode,1550.1298701298701,345.9591836734694,"[1511, 331, 1576, 360]",True,False
845,Split editor.,macos,icon,Dev,vscode,1309.090909090909,1235.265306122449,"[2479, 123, 2504, 149]",False,False
846,Close the jupyter notebook which contains a LoadLLM class.,macos,icon,Dev,vscode,768.8311688311688,1256.4897959183672,"[498, 891, 512, 907]",False,False
847,Enter the Zen mode.,macos,text,Dev,vscode,872.7272727272727,547.5918367346939,"[772, 580, 1791, 618]",False,False
848,Check the codes of AutoGen.,macos,text,Dev,vscode,421.8181818181818,1479.3469387755101,"[1773, 224, 2048, 244]",False,False
849,Close the panel with PROBLEMS.,macos,icon,Dev,vscode,2532.987012987013,154.9387755102041,"[2512, 137, 2544, 165]",True,False
850,Disable the breakpoint of the run_test function.,macos,icon,Dev,vscode,421.8181818181818,1375.3469387755101,"[325, 1162, 345, 1178]",False,False
851,Select the kernel for the ollama related jupyter notebook.,macos,text,Dev,vscode,976.6233766233767,161.30612244897958,"[2442, 155, 2552, 177]",False,False
852,Find the explanation of AIPC.,macos,text,Dev,vscode,2240.0,443.59183673469386,"[1929, 495, 2007, 512]",False,False
853,Run all codes of the ollama related jupyter notebook.,macos,text,Dev,vscode,849.8701298701299,142.20408163265307,"[1996, 156, 2069, 178]",False,False
854,"Open ""apps"" folder.",macos,text,Dev,vscode,128.83116883116884,199.51020408163265,"[92, 195, 165, 222]",True,False
855,Download the VS2022 Community edition.,macos,text,Dev,vscode,1814.025974025974,1050.6122448979593,"[2417, 1060, 2448, 1076]",False,False
856,Disable the Backet Color Pair extension.,macos,text,Dev,vscode,2073.7662337662337,403.265306122449,"[2032, 385, 2104, 425]",True,False
857,Check the running codes for the OpenAI models.,macos,text,Dev,vscode,837.4025974025974,441.46938775510205,"[108, 1083, 265, 1113]",False,False
858,Run the oneAPI python file.,macos,icon,Dev,vscode,627.5324675324675,114.61224489795919,"[976, 106, 991, 127]",False,False
859,View the problem of the bug.,macos,text,Dev,vscode,2167.2727272727275,980.5714285714286,"[1670, 830, 1845, 859]",False,False
860,Close the utils file with the run_test function.,macos,icon,Dev,vscode,1203.1168831168832,80.65306122448979,"[723, 104, 738, 124]",False,False
861,Open the logo of this project.,macos,text,Dev,vscode,41.55844155844156,732.2448979591836,"[61, 728, 137, 750]",False,False
862,Close the oneAPI python file.,macos,icon,Dev,vscode,421.8181818181818,95.51020408163265,"[604, 107, 620, 125]",False,False
863,Check the settings of workspace.,macos,text,Dev,vscode,2410.3896103896104,195.26530612244898,"[1889, 185, 1961, 211]",False,False
864,Check the rag1 image.,macos,icon,Dev,vscode,41.55844155844156,732.2448979591836,"[64, 621, 150, 642]",False,False
865,Run the python file.,macos,icon,Dev,vscode,835.3246753246754,154.9387755102041,"[1039, 133, 1072, 172]",False,False
866,Select code interpreter.,macos,text,Dev,vscode,2499.7402597402597,1647.0204081632653,"[2292, 1630, 2499, 1662]",False,False
867,Preview the readme file.,macos,icon,Dev,vscode,878.961038961039,148.57142857142858,"[1415, 135, 1449, 170]",False,False
868,Change the font color to yellow,windows,icon,Office,powerpoint,1970.6493506493507,665.8163265306123,"[2341, 1238, 2353, 1250]",False,False
869,Und,windows,icon,Office,powerpoint,1496.1038961038962,1003.3163265306123,"[45, 5, 80, 30]",False,False
870,Select objects,windows,text,Office,powerpoint,2307.2727272727275,702.5510204081633,"[2252, 693, 2388, 716]",True,False
871,Save as picture,windows,text,Office,powerpoint,2412.4675324675327,1317.857142857143,"[2279, 1290, 2496, 1314]",False,False
872,Increase font size,windows,icon,Office,powerpoint,846.2337662337662,238.77551020408163,"[821, 229, 838, 249]",False,False
873,Insert screen recording,windows,text,Office,powerpoint,1701.8181818181818,987.2448979591836,"[1451, 67, 1507, 138]",False,False
874,paste to text,windows,icon,Office,powerpoint,1421.2987012987012,626.7857142857143,"[2274, 1198, 2301, 1227]",False,False
875,Insert table,windows,text,Office,powerpoint,1540.5194805194806,991.8367346938776,"[114, 64, 171, 135]",False,False
876,confirm inserting a table,windows,text,Office,powerpoint,1432.987012987013,911.4795918367347,"[1367, 900, 1444, 922]",True,False
877,Insert pictures,windows,text,Office,powerpoint,229.0909090909091,103.31632653061224,"[175, 66, 230, 121]",True,False
878,Translate the selected text into a different language,windows,text,Office,powerpoint,343.6363636363636,103.31632653061224,"[277, 68, 335, 122]",False,False
879,Flip vertical,windows,text,Office,powerpoint,1175.844155844156,564.795918367347,"[1000, 567, 1181, 589]",False,False
880,Fill red color,windows,text,Office,powerpoint,2108.5714285714284,1258.1632653061224,"[1962, 1291, 1974, 1301]",False,False
881,rotate selection,windows,icon,Office,powerpoint,2150.6493506493507,626.7857142857143,"[2392, 930, 2420, 959]",False,False
882,Insert text box,windows,text,Office,powerpoint,1496.1038961038962,982.6530612244898,"[955, 69, 1003, 147]",False,False
883,close ad in powerpoint plugin,windows,text,Office,powerpoint,2812.2077922077924,1317.857142857143,"[2762, 1283, 2780, 1302]",False,False
884,Add new comment to the slide,windows,text,Office,powerpoint,607.7922077922078,401.7857142857143,"[523, 383, 671, 403]",True,False
885,Change shape effects,windows,text,Office,powerpoint,1491.4285714285713,479.8469387755102,"[927, 460, 967, 513]",False,False
886,Change outline,windows,icon,Office,powerpoint,981.8181818181819,466.07142857142856,"[862, 432, 904, 479]",False,False
887,Lasso select,windows,text,Office,powerpoint,70.12987012987013,119.38775510204081,"[51, 70, 92, 137]",True,False
888,Save,windows,icon,Office,powerpoint,2919.7402597402597,68.87755102040816,"[12, 0, 42, 30]",False,False
889,switch to design tab,windows,icon,Office,powerpoint,1514.8051948051948,594.6428571428571,"[1621, 569, 1678, 593]",False,False
890,Add notes,windows,icon,Office,powerpoint,561.038961038961,1620.9183673469388,"[474, 1607, 2534, 1726]",True,False
891,Print the document,windows,text,Office,powerpoint,229.0909090909091,149.23469387755102,"[184, 108, 263, 191]",True,False
892,Decrease font size,windows,icon,Office,powerpoint,1094.025974025974,1301.7857142857142,"[830, 234, 847, 254]",False,False
893,Check the spelling,windows,text,Office,powerpoint,46.753246753246756,29.846938775510203,"[8, 68, 57, 123]",False,False
894,confirm to insert pie chart,windows,text,Office,powerpoint,1664.4155844155844,1331.6326530612246,"[1585, 1321, 1659, 1341]",False,False
895,Insert audio,windows,text,Office,powerpoint,1729.8701298701299,982.6530612244898,"[1406, 68, 1449, 121]",False,False
896,Format painter,windows,icon,Office,powerpoint,1491.4285714285713,479.8469387755102,"[943, 244, 962, 266]",False,False
897,Insert screenshot,windows,text,Office,powerpoint,2887.012987012987,250.25510204081633,"[226, 70, 291, 131]",False,False
898,Close the document,windows,text,Office,powerpoint,58.44155844155844,720.9183673469388,"[3, 703, 132, 736]",True,False
899,Create a document,windows,icon,Office,powerpoint,46.753246753246756,89.54081632653062,"[142, 5, 166, 30]",False,False
900,Change style,windows,text,Office,powerpoint,911.6883116883117,500.51020408163265,"[745, 488, 787, 540]",False,False
901,Draw lines and align objects,windows,text,Office,powerpoint,1706.4935064935064,984.9489795918367,"[403, 67, 450, 122]",False,False
902,select the 3D type of line plot,windows,icon,Office,powerpoint,1234.2857142857142,755.3571428571429,"[1645, 470, 1695, 518]",False,False
903,Zoom your presentation so that the slide fills the window,windows,text,Office,powerpoint,572.7272727272727,158.41836734693877,"[571, 68, 621, 136]",False,False
904,Cut the slide,windows,text,Office,powerpoint,385.7142857142857,693.3673469387755,"[366, 675, 580, 699]",True,False
905,Insert object,windows,text,Office,powerpoint,1748.5714285714287,1001.0204081632653,"[1193, 68, 1240, 123]",False,False
906,Underlying,windows,icon,Office,powerpoint,474.54545454545456,112.5,"[543, 258, 562, 277]",False,False
907,Find more find colors,windows,text,Office,powerpoint,2150.6493506493507,1347.704081632653,"[2089, 1374, 2249, 1388]",False,False
908,Hide the slide,windows,text,Office,powerpoint,243.11688311688312,580.8673469387755,"[449, 1033, 671, 1056]",False,False
909,Highlight text,windows,icon,Office,powerpoint,942.077922077922,590.0510204081633,"[862, 269, 894, 294]",False,False
910,Flip horizontal,windows,text,Office,powerpoint,841.5584415584416,491.3265306122449,"[952, 610, 1134, 627]",False,False
911,check out synonyms,windows,icon,Office,powerpoint,794.8051948051948,493.6224489795918,"[604, 854, 822, 873]",False,False
912,Convert font to Rockwell,windows,text,Office,powerpoint,474.54545454545456,798.9795918367347,"[683, 778, 946, 804]",False,False
913,Change the font color to red,windows,icon,Office,powerpoint,846.2337662337662,250.25510204081633,"[688, 261, 712, 286]",False,False
914,Change font type to Times New Roman,windows,text,Office,powerpoint,1940.2597402597403,1490.0510204081634,"[1853, 1125, 2102, 1152]",False,False
915,Add new comment on the slide,windows,text,Office,powerpoint,705.974025974026,1046.938775510204,"[396, 1007, 621, 1026]",False,False
916,Create new slide,windows,text,Office,powerpoint,243.11688311688312,119.38775510204081,"[164, 68, 218, 139]",False,False
917,Slide show from beginning,windows,text,Office,powerpoint,60.77922077922078,110.20408163265306,"[0, 64, 68, 159]",True,False
918,Delete the comment,windows,text,Office,powerpoint,584.4155844155844,427.0408163265306,"[526, 416, 673, 439]",True,False
919,Paste as picture,windows,icon,Office,powerpoint,65.45454545454545,172.19387755102042,"[72, 162, 98, 188]",False,False
920,add a section,windows,text,Office,powerpoint,556.3636363636364,858.6734693877551,"[468, 872, 685, 891]",False,False
921,Insert icons,windows,text,Office,powerpoint,448.83116883116884,110.20408163265306,"[401, 67, 445, 123]",False,False
922,Choose the language for proofing tools,windows,text,Office,powerpoint,343.6363636363636,103.31632653061224,"[333, 69, 391, 124]",True,False
923,more font settings,windows,icon,Office,powerpoint,661.5584415584416,447.7040816326531,"[512, 138, 528, 155]",False,False
924,Redo,windows,icon,Office,powerpoint,734.025974025974,45.91836734693877,"[86, 1, 108, 29]",False,False
925,Save ro cloud,windows,text,Office,powerpoint,584.4155844155844,243.3673469387755,"[531, 195, 612, 277]",True,False
926,Rotate object,windows,icon,Office,powerpoint,1484.4155844155844,479.8469387755102,"[991, 468, 1029, 529]",False,False
927,"Create a ""Psychedelic vibrant"" presentation",windows,text,Office,powerpoint,1423.6363636363637,626.7857142857143,"[1289, 563, 1489, 702]",True,False
928,Display the selection pane,windows,text,Office,powerpoint,2262.8571428571427,792.0918367346939,"[2253, 718, 2387, 742]",False,False
929,Add pen,windows,text,Office,powerpoint,385.7142857142857,110.20408163265306,"[348, 72, 385, 137]",False,False
930,Convert to SmartArt,windows,text,Office,powerpoint,1491.4285714285713,479.8469387755102,"[683, 570, 903, 596]",False,False
931,Fill color,windows,text,Office,powerpoint,841.5584415584416,562.5,"[585, 419, 619, 480]",False,False
932,Crop,windows,text,Office,powerpoint,1477.4025974025974,250.25510204081633,"[1285, 394, 1318, 455]",False,False
933,slide show from current slide,windows,text,Office,powerpoint,324.93506493506493,110.20408163265306,"[68, 65, 141, 137]",False,False
934,add a table in the content area,windows,icon,Office,powerpoint,1750.909090909091,1001.0204081632653,"[1662, 983, 1695, 1017]",False,False
935,Show comments,windows,text,Office,powerpoint,654.5454545454545,105.61224489795919,"[614, 72, 681, 136]",True,False
936,Add comment to the slide,windows,text,Office,powerpoint,939.7402597402597,105.61224489795919,"[2636, 205, 2696, 231]",False,False
937,Insert shapes,windows,icon,Office,powerpoint,392.72727272727275,107.90816326530613,"[350, 67, 404, 124]",True,False
938,Insert equation,windows,text,Office,powerpoint,1318.4415584415585,110.20408163265306,"[1248, 67, 1302, 121]",False,False
939,Delete the slide,windows,text,Office,powerpoint,427.7922077922078,849.4897959183673,"[348, 837, 574, 862]",True,False
940,Insert chart,windows,text,Office,powerpoint,1554.5454545454545,982.6530612244898,"[548, 66, 593, 123]",False,False
941,Paste and keep source formatting,windows,icon,Office,powerpoint,56.103896103896105,160.71428571428572,"[37, 160, 72, 191]",True,False
942,view all charts,windows,text,Office,powerpoint,1222.5974025974026,479.8469387755102,"[1139, 437, 1196, 450]",False,False
943,Insert  video,windows,text,Office,powerpoint,1741.5584415584415,1001.0204081632653,"[1362, 67, 1406, 119]",False,False
944,Change font size to 18,windows,text,Office,powerpoint,911.6883116883117,238.77551020408163,"[838, 402, 887, 423]",False,False
945,Copy text of the comment,windows,text,Office,powerpoint,661.5584415584416,321.42857142857144,"[583, 296, 726, 322]",True,False
946,Change picture style,windows,text,Office,powerpoint,1496.1038961038962,539.5408163265306,"[1094, 398, 1136, 456]",False,False
947,get help for inserting charts,windows,icon,Office,powerpoint,993.5064935064935,45.91836734693877,"[1669, 388, 1705, 413]",False,False
948,Select all,windows,text,Office,powerpoint,2307.2727272727275,697.9591836734694,"[2250, 667, 2393, 691]",False,False
949,Choose the printer,windows,text,Office,powerpoint,238.44155844155844,156.12244897959184,"[185, 241, 413, 279]",False,False
950,stop screen sharing,macos,text,OS,macos_common,1627.142857142857,1769.8214285714287,"[1576, 1759, 1670, 1787]",True,False
951,zoom in pdf,macos,icon,OS,macos_common,874.2857142857143,775.1913265306123,"[1479, 876, 1504, 896]",False,False
952,clear download history,macos,text,OS,macos_common,1758.2857142857142,1020.8673469387755,"[1679, 1003, 1767, 1041]",True,False
953,rotate the pdf,macos,icon,OS,macos_common,1821.4285714285713,1008.9413265306123,"[1532, 975, 1559, 1000]",False,False
954,exit fullscreen,macos,icon,OS,macos_common,2987.1428571428573,116.875,"[49, 37, 66, 53]",False,False
955,turn on pdf page preview,macos,icon,OS,macos_common,733.4285714285714,815.7397959183673,"[336, 895, 370, 928]",False,False
956,update vscode,macos,text,Dev,vscode,2817.1428571428573,815.7397959183673,"[2711, 801, 2804, 831]",False,False
957,encoding in VSCode,macos,text,Dev,vscode,2933.714285714286,822.8954081632653,"[2768, 851, 2813, 869]",False,False
958,select ellipse tool,windows,text,Creative,illustrator,2715.151515151515,191.42857142857142,"[2618, 193, 2790, 221]",False,False
959,group the selected contents,windows,text,Creative,illustrator,3332.987012987013,640.0,"[2802, 623, 2868, 649]",False,False
960,don't use compression,windows,text,Creative,illustrator,3407.7922077922076,685.7142857142857,"[3632, 639, 3758, 662]",False,False
961,erase the flashlight area in my drawing,windows,icon,Creative,illustrator,1227.3593073593074,734.2857142857143,"[2828, 502, 2850, 522]",False,False
962,unite the selected paths,windows,icon,Creative,illustrator,3518.6147186147186,814.2857142857143,"[3890, 733, 3918, 755]",False,False
963,Increase artboard number to 2,windows,icon,Creative,illustrator,4349.7835497835495,508.57142857142856,"[4256, 553, 4286, 568]",False,False
964,select gradient tool,windows,icon,Creative,illustrator,2626.4935064935066,217.14285714285714,"[2572, 317, 2606, 338]",False,False
965,collapse the right panels,windows,icon,Creative,illustrator,2620.9523809523807,528.5714285714286,"[5058, 29, 5078, 43]",False,False
966,Change orientation to landscape,windows,icon,Creative,illustrator,4164.1558441558445,708.5714285714286,"[4216, 551, 4256, 584]",False,False
967,Open Window menu,windows,text,Creative,illustrator,2834.285714285714,68.57142857142857,"[2928, 0, 2988, 26]",False,False
968,Select RGB Color Mode,windows,text,Creative,illustrator,4067.186147186147,862.8571428571429,"[4082, 814, 4334, 845]",False,False
969,create a new file in AI,windows,text,Creative,illustrator,2654.1991341991343,151.42857142857142,"[2576, 127, 2662, 167]",True,False
970,select the eraser tool,windows,icon,Creative,illustrator,2626.4935064935066,542.8571428571429,"[2578, 267, 2614, 294]",False,False
971,mirror the selection,windows,text,Creative,illustrator,2715.151515151515,151.42857142857142,"[3020, 699, 3148, 721]",False,False
972,More options for rectangle transform,windows,icon,Creative,illustrator,3407.7922077922076,662.8571428571429,"[5032, 760, 5070, 776]",False,False
973,Open layer pannel,windows,text,Creative,illustrator,4787.532467532467,180.0,"[4926, 43, 4986, 67]",False,False
974,hide the cat layer,windows,icon,Creative,illustrator,4161.385281385282,991.4285714285714,"[4826, 728, 4848, 742]",False,False
975,Change foreground color,windows,icon,Creative,illustrator,5011.948051948052,291.42857142857144,"[2560, 516, 2582, 540]",False,False
976,Select Blend Tool,windows,icon,Creative,illustrator,2465.8008658008657,1074.2857142857142,"[2564, 411, 2618, 435]",False,False
977,check out the properties panel of the selected text,windows,text,Creative,illustrator,3546.3203463203463,677.1428571428571,"[4826, 637, 4884, 658]",False,False
978,lock the last layer,windows,icon,Creative,illustrator,1038.9610389610389,994.2857142857143,"[4852, 725, 4868, 745]",False,False
979,hide the whole layer group,windows,icon,Creative,illustrator,4455.064935064935,780.0,"[4828, 706, 4850, 720]",False,False
980,align the text to the center,windows,icon,Creative,illustrator,3607.2727272727275,700.0,"[4854, 1188, 4882, 1206]",False,False
981,star tool,windows,text,Creative,illustrator,2778.874458874459,280.0,"[2622, 244, 2784, 267]",False,False
982,Open Color Panel,windows,text,Creative,illustrator,2970.04329004329,437.14285714285717,"[2932, 416, 3266, 433]",False,False
983,Left top corner type,windows,icon,Creative,illustrator,55.41125541125541,122.85714285714286,"[4836, 845, 4862, 869]",False,False
984,color picker tool,windows,icon,Creative,illustrator,5286.233766233766,294.2857142857143,"[2574, 366, 2614, 388]",False,False
985,mirror the selection,windows,text,Creative,illustrator,3042.0779220779223,671.4285714285714,"[3020, 698, 3158, 720]",False,False
986,Use Rectangle Tool,windows,icon,Creative,illustrator,2618.181818181818,465.7142857142857,"[2560, 158, 2600, 183]",False,False
987,Select Pen tool,windows,icon,Creative,illustrator,2632.034632034632,522.8571428571429,"[2570, 122, 2616, 150]",False,False
988,select text tool,windows,icon,Creative,illustrator,3025.4545454545455,185.71428571428572,"[2578, 220, 2612, 242]",False,False
989,empty recycle bin,windows,text,OS,windows_common,2687.4458874458874,137.14285714285714,"[2626, 138, 2880, 163]",False,False
990,compress as zip,windows,text,OS,windows_common,3712.5541125541126,825.7142857142857,"[3890, 709, 4024, 734]",False,False
991,pin chrome to taskbar,windows,text,OS,windows_common,2734.5454545454545,1228.5714285714287,"[2954, 1112, 3304, 1138]",False,False
992,open chrome dev on desktop,windows,text,OS,windows_common,4233.419913419913,711.4285714285714,"[4434, 689, 4508, 775]",False,False
993,unpin the first mail entry,windows,icon,OS,windows_common,2715.151515151515,722.8571428571429,"[3230, 471, 3258, 491]",False,False
994,cancel maximization of the window on the right,windows,icon,OS,windows_common,2834.285714285714,54.285714285714285,"[5024, 3, 5068, 27]",False,False
995,go back to volumn D,windows,text,OS,windows_common,,,"[3118, 476, 3194, 500]",False,True
996,cancel the file search,windows,icon,OS,windows_common,4543.7229437229435,351.42857142857144,"[4440, 295, 4458, 313]",False,False
997,open chatgpt in browser,windows,text,OS,windows_common,221.64502164502164,120.0,"[108, 118, 1144, 149]",True,False
998,check out OneDrive in the focused explorer,windows,text,OS,windows_common,1468.3982683982683,765.7142857142857,"[1978, 769, 2164, 791]",False,False
999,see all apps in start menu,windows,text,OS,windows_common,2834.285714285714,880.0,"[3070, 759, 3142, 781]",False,False
1000,open accounts selection tab in outlook,windows,icon,OS,windows_common,2986.6666666666665,388.57142857142856,"[2970, 336, 3004, 361]",False,False
1001,confirm to add the optional feature,windows,text,OS,windows_common,3540.779220779221,1011.4285714285714,"[3356, 999, 3604, 1032]",True,False
1002,play the online media,windows,text,OS,windows_common,2100.08658008658,171.42857142857142,"[1386, 1225, 1436, 1246]",False,False
1003,close the largest file explorer,windows,icon,OS,windows_common,5097.835497835498,91.42857142857143,"[5072, 0, 5118, 24]",False,False
1004,show more options for the selected file,windows,text,OS,windows_common,2834.285714285714,994.2857142857143,"[2592, 931, 2864, 955]",False,False
1005,open PC properties,windows,text,OS,windows_common,2889.6969696969695,940.0,"[2738, 953, 3034, 982]",False,False
1006,run anaconda shell as admin,windows,text,OS,windows_common,2875.844155844156,1005.7142857142857,"[2950, 1015, 3308, 1044]",False,False
1007,add an optional feature,windows,text,OS,windows_common,4150.30303030303,757.1428571428571,"[4361, 747, 4495, 783]",False,False
1008,close the new tab in edge,windows,icon,OS,windows_common,2931.255411255411,65.71428571428571,"[2906, 11, 2924, 24]",False,False
1009,check OpenSSH Server,windows,icon,OS,windows_common,1191.3419913419914,651.4285714285714,"[3776, 546, 3802, 569]",False,False
1010,search in Microsoft support center,windows,text,OS,windows_common,2105.627705627706,311.42857142857144,"[1630, 282, 2154, 333]",True,False
